,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2943,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
2944,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
2945,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
2946,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
2947,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
2948,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
2949,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
2950,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
2951,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
2952,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
2953,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
2954,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
2955,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
2956,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
2957,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
2958,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
2959,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
2960,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
2961,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
2962,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
2963,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
2964,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
2965,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
2966,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
2967,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
2968,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
2969,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
2970,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
2971,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
2972,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
2973,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
2974,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
2975,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
2976,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
2977,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
2978,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
2979,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
2980,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
2981,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
2982,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
2983,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
2984,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
2985,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
2986,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
2987,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
2988,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
2989,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
2990,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
2991,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
2992,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
2993,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
2994,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
2995,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
2996,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
2997,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
2998,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
2999,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
3000,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
3001,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
3002,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
3003,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
3004,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
3005,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
3006,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
3007,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
3008,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
3009,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
3010,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
3011,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
3012,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
3013,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
3014,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
3015,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
3016,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
3017,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
3018,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
3019,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
3020,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
3021,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
3022,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
3023,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
3024,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
3025,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
3026,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
3027,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
3028,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
3029,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
3030,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
3031,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
3032,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
3033,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
3034,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
3035,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
3036,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
3037,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
3038,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
3039,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
3040,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
3041,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
3042,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
3043,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
3044,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
3045,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
3046,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
3047,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
3048,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
3049,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
3050,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
3051,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
3052,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
3053,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
3054,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
3055,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,Hepatitis C,,,,,,,,,,,
3056,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Hepatitis D,,,,,,,,
3057,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Hepatitis E,,,,
3058,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload.1,Alcoholic hepatitis,,,,,,,,,,
3059,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Tuberculosis,
3060,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Common Cold
3061,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Pneumonia,,,,,,
3062,constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Dimorphic hemmorhoids(piles),,,,,,,,,,,,
3063,vomiting,breathlessness,sweating,chest_pain,Heart attack,,,,,,,,,,,,,
3064,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Varicose veins,,,,,,,,,,
3065,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Hypothyroidism,,,,
3066,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,Hyperthyroidism,,,,,,
3067,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,Hypoglycemia,,,,,
3068,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,Osteoarthristis,,,,,,,,,,,
3069,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,Arthritis,,,,,,,,,,,,
3070,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,(vertigo) Paroymsal  Positional Vertigo,,,,,,,,,,,
3071,skin_rash,pus_filled_pimples,blackheads,scurring,Acne,,,,,,,,,,,,,
3072,burning_micturition,bladder_discomfort,foul_smell_of urine,continuous_feel_of_urine,Urinary tract infection,,,,,,,,,,,,,
3073,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,Psoriasis,,,,,,,,,,,
3074,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,Impetigo,,,,,,,,,,,,
3075,itching,skin_rash,nodal_skin_eruptions,dischromic _patches,Fungal infection,,,,,,,,,,,,,
3076,continuous_sneezing,shivering,chills,watering_from_eyes,Allergy,,,,,,,,,,,,,
3077,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,GERD,,,,,,,,,,,
3078,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,Chronic cholestasis,,,,,,,,,,
3079,itching,skin_rash,stomach_pain,burning_micturition,spotting_ urination,Drug Reaction,,,,,,,,,,,,
3080,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,Peptic ulcer diseae,,,,,,,,,,,
3081,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,AIDS,,,,,,,,,,,,,
3082,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,Diabetes ,,,,,,,
3083,vomiting,sunken_eyes,dehydration,diarrhoea,Gastroenteritis,,,,,,,,,,,,,
3084,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,Bronchial Asthma,,,,,,,,,,,
3085,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,Hypertension ,,,,,,,,,,,,
3086,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,Migraine,,,,,,,,
3087,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,Cervical spondylosis,,,,,,,,,,,,
3088,vomiting,headache,weakness_of_one_body_side,altered_sensorium,Paralysis (brain hemorrhage),,,,,,,,,,,,,
3089,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,Jaundice,,,,,,,,,
3090,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,Malaria,,,,,,,,,
3091,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,Chicken pox,,,,,,
3092,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,Dengue,,,
3093,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,Typhoid,,,,,,
3094,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,hepatitis A,,,,,,
3095,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,Hepatitis B,,,,,
